79,11,\N,4,Venta,4,11,Pago Posterior,Terminada,\N,2
80,11,\N,5,Soporte,211,11,Pago ya Efectuado,Terminada,\N,2
81,11,\N,14,Retiro,245,11,Pago Posterior,Terminada,\N,2
82,11,\N,14,Venta,242,11,Pago ya Efectuado,Anulada,\N,2
83,11,\N,4,Venta,199,11,Pago Posterior,Terminada,\N,2
84,11,\N,5,Soporte,80,11,Pago ya Efectuado,Terminada,\N,2
85,11,\N,4,Venta,4,11,Pago Posterior,Terminada,\N,2
86,11,\N,4,Venta,30,11,Pago Contra Entrega,Terminada,\N,2
87,11,\N,4,Soporte,83,11,Pago Posterior,Terminada,\N,2
88,11,\N,7,Retiro,90,11,Pago Contra Entrega,Terminada,\N,2
89,11,\N,5,Venta,78,11,Pago Posterior,Terminada,\N,2
90,11,\N,5,Soporte,183,11,Pago ya Efectuado,Terminada,\N,2
91,11,\N,7,Venta,45,11,Pago ya Efectuado,Terminada,\N,2
92,11,\N,7,Retiro,217,11,Pago Contra Entrega,Terminada,\N,2
93,11,\N,5,Venta,187,11,Pago Contra Entrega,Terminada,\N,2
94,11,\N,5,Retiro,41,11,Pago Posterior,Terminada,\N,2
95,11,\N,4,Venta,199,12,Pago Posterior,Terminada,\N,11
96,11,\N,7,Retiro,135,11,Pago Contra Entrega,Terminada,\N,2
97,11,\N,7,Retiro,94,11,Pago Contra Entrega,Terminada,\N,2
98,11,\N,7,Retiro,41,11,Pago Contra Entrega,Terminada,\N,2
99,11,\N,7,Retiro,166,11,Pago Contra Entrega,Terminada,\N,2
100,11,\N,5,Soporte,41,11,Pago ya Efectuado,Terminada,\N,2
101,11,\N,15,Retiro,257,11,Pago Posterior,Terminada,\N,2
102,11,\N,4,Retiro,4,11,Pago Contra Entrega,Terminada,\N,2
103,11,\N,15,Prestamo,268,11,Pago Posterior,Anulada,\N,2
104,11,\N,14,Venta,242,11,Pago ya Efectuado,Terminada,\N,2
105,11,\N,5,Venta,188,11,Pago Contra Entrega,Terminada,\N,2
106,11,\N,5,Venta,188,11,Pago Posterior,Terminada,\N,2
107,11,\N,5,Venta,187,11,Pago Contra Entrega,Terminada,\N,2
108,11,\N,4,Soporte,246,11,Pago Posterior,Terminada,\N,2
109,11,\N,5,Venta,211,11,Pago Contra Entrega,Terminada,\N,2
110,11,\N,14,Prestamo,269,11,Pago Posterior,Terminada,\N,2
111,11,\N,16,Soporte,3,11,Pago Posterior,Terminada,\N,2
112,11,\N,5,Soporte,12,11,Pago ya Efectuado,Terminada,\N,2
113,11,\N,5,Venta,12,11,Pago Posterior,Terminada,\N,2
114,11,\N,4,Venta,4,11,Pago Posterior,Terminada,\N,2
115,11,\N,4,Venta,4,11,Pago Posterior,Terminada,\N,2
116,11,\N,4,Venta,4,11,Pago Posterior,Terminada,\N,2
117,11,\N,5,Prestamo,268,11,Pago Posterior,Terminada,\N,2
118,11,\N,5,Prestamo,80,11,Pago Posterior,Terminada,\N,2
119,11,\N,15,Prestamo,271,11,Pago Posterior,Terminada,\N,2
120,11,\N,5,Venta,15,11,Pago Contra Entrega,Terminada,\N,2
121,11,\N,5,Venta,78,11,Pago Posterior,Terminada,\N,2
122,11,\N,5,Venta,41,11,Pago Posterior,Terminada,\N,2
123,11,\N,14,Prestamo,272,11,Pago Posterior,Terminada,,2
124,11,\N,7,Venta,145,11,Pago Contra Entrega,Terminada,\N,2
125,11,\N,7,Retiro,84,11,Pago Contra Entrega,Terminada,\N,2
126,11,\N,7,Venta,168,11,Pago ya Efectuado,Terminada,\N,2
127,11,\N,14,Venta,238,11,Pago Posterior,Terminada,\N,2
128,11,\N,5,Prestamo,112,11,Pago Posterior,Terminada,\N,2
129,11,\N,14,Prestamo,238,11,Pago Posterior,Terminada,\N,2
130,11,\N,15,Prestamo,271,11,Pago Posterior,Anulada,\N,2
131,11,\N,15,Prestamo,271,11,Pago Posterior,Terminada,\N,2
132,11,\N,15,Prestamo,273,11,Pago Posterior,Terminada,\N,2
133,11,\N,16,Venta,3,11,Pago Contra Entrega,Terminada,\N,2
134,11,\N,7,Venta,168,11,Pago ya Efectuado,Terminada,\N,2
135,11,\N,5,Retiro,243,11,Pago Posterior,Terminada,\N,2
136,11,\N,4,Soporte,4,12,Pago Posterior,Terminada,\N,2
137,11,\N,4,Venta,30,12,Pago Posterior,Terminada,\N,2
138,11,\N,15,Prestamo,266,12,Pago Posterior,Terminada,\N,2
139,11,\N,5,Venta,187,12,Pago Posterior,Terminada,\N,2
140,11,\N,5,Venta,7,12,Pago Posterior,Terminada,\N,2
141,11,\N,5,Venta,44,12,Pago Contra Entrega,Terminada,\N,2
142,11,\N,4,Venta,230,12,Pago Posterior,Terminada,\N,2
143,11,\N,15,Prestamo,274,12,Pago Posterior,Terminada,\N,2
144,11,\N,4,Venta,4,12,Pago Posterior,Terminada,\N,2
145,11,\N,4,Venta,4,12,Pago Posterior,Terminada,\N,2
146,11,\N,5,Venta,117,12,Pago Contra Entrega,Terminada,\N,2
147,11,\N,15,Prestamo,275,12,Pago Contra Entrega,Terminada,\N,2
148,12,\N,5,Venta,38,12,Pago Posterior,Terminada,\N,2
149,12,\N,4,Venta,4,12,Pago Posterior,Terminada,\N,2
150,12,\N,4,Venta,4,12,Pago Posterior,Terminada,\N,2
151,12,\N,4,Venta,4,12,Pago Posterior,Terminada,\N,2
152,12,\N,4,Venta,4,12,Pago Posterior,Terminada,\N,2
153,12,\N,4,Prestamo,30,12,Pago Posterior,Terminada,\N,2
154,12,\N,7,Venta,276,12,Pago ya Efectuado,Terminada,\N,2
155,12,\N,4,Soporte,83,12,Pago Posterior,Terminada,\N,2
156,12,\N,15,Prestamo,268,12,Pago Posterior,Terminada,\N,2
157,12,\N,7,Venta,168,12,Pago ya Efectuado,Terminada,\N,2
158,12,\N,4,Venta,246,12,Pago Posterior,Terminada,\N,2
159,12,\N,4,Retiro,246,12,Pago Posterior,Terminada,\N,2
160,12,\N,5,Venta,211,12,Pago Contra Entrega,Terminada,\N,2
161,12,\N,7,Venta,168,12,Pago Contra Entrega,Terminada,\N,2
162,12,\N,5,Venta,98,12,Pago Contra Entrega,Terminada,\N,2
163,12,\N,5,Arriendo,277,12,Pago Posterior,Terminada,\N,2
164,12,\N,4,Venta,246,12,Pago Posterior,Terminada,\N,2
165,12,\N,15,Retiro,268,12,Pago Posterior,Anulada,\N,2
166,12,\N,7,Venta,3,12,Pago Contra Entrega,Terminada,\N,2
167,12,\N,15,Retiro,268,12,Pago Posterior,Terminada,\N,2
168,12,\N,5,Venta,78,12,Pago Posterior,Terminada,\N,2
169,12,\N,5,Soporte,38,12,Pago ya Efectuado,Terminada,\N,2
